"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-01","2010","01","01","","-20.4","","-29.8","","-25.1","","43.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-02","2010","01","02","","-16.4","","-29.7","","-23.1","","41.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-03","2010","01","03","","-20.9","","-35.1","","-28.0","","46.0","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-04","2010","01","04","","-18.9","","-24.7","","-21.8","","39.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-05","2010","01","05","","-22.8","","-28.8","","-25.8","","43.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-06","2010","01","06","","-19.2","","-22.8","","-21.0","","39.0","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-07","2010","01","07","","-19.2","","-23.5","","-21.4","","39.4","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-08","2010","01","08","","-20.1","","-29.1","","-24.6","","42.6","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-09","2010","01","09","","-28.9","","-33.8","","-31.4","","49.4","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-10","2010","01","10","","-30.8","","-36.3","","-33.6","","51.6","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-11","2010","01","11","","-35.5","","-39.3","","-37.4","","55.4","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-12","2010","01","12","","-34.0","","-40.0","","-37.0","","55.0","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-13","2010","01","13","","-35.4","","-40.1","","-37.8","","55.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-14","2010","01","14","","-33.0","","-36.8","","-34.9","","52.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-15","2010","01","15","","-31.9","","-37.6","","-34.8","","52.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-16","2010","01","16","","-33.1","","-36.9","","-35.0","","53.0","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-17","2010","01","17","","-31.5","","-38.1","","-34.8","","52.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-18","2010","01","18","","-24.0","","-32.2","","-28.1","","46.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-19","2010","01","19","","-24.2","","-31.4","","-27.8","","45.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-20","2010","01","20","","-24.4","","-30.3","","-27.4","","45.4","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-21","2010","01","21","","-18.7","","-31.1","","-24.9","","42.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-22","2010","01","22","","-18.7","","-27.1","","-22.9","","40.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-23","2010","01","23","","-25.5","","-30.6","","-28.1","","46.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-24","2010","01","24","","-23.3","","-30.2","","-26.8","","44.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-25","2010","01","25","","-11.2","","-23.6","","-17.4","","35.4","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-26","2010","01","26","","-12.2","","-21.6","","-16.9","","34.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-27","2010","01","27","","-14.5","","-23.7","","-19.1","","37.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-28","2010","01","28","","-22.1","","-24.7","","-23.4","","41.4","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2010-01-29","2010","01","29","","-24.7","","-28.5","","-26.6","","44.6","","0.0","","","M","","M","","M","","","","M","","M"
