"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-01","2012","01","01","","-27.2","","-32.5","","-29.9","","47.9","","0.0","","","M","","M","","M","","","1","","52",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-02","2012","01","02","","-18.4","","-29.3","","-23.9","","41.9","","0.0","","","M","","M","","M","","","6","","65",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-03","2012","01","03","","-19.8","","-30.7","","-25.3","","43.3","","0.0","","","M","","M","","M","","","23","","48",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-04","2012","01","04","","-22.4","","-32.1","","-27.3","","45.3","","0.0","","","M","","M","","M","","","7","","44",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-05","2012","01","05","","-16.5","","-22.6","","-19.6","","37.6","","0.0","","","M","","M","","M","","","8","","48",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-06","2012","01","06","","-17.1","","-29.2","","-23.2","","41.2","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-07","2012","01","07","","-21.0","","-28.8","","-24.9","","42.9","","0.0","","","M","","M","","M","","","27","","43",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-08","2012","01","08","","-20.9","","-26.0","","-23.5","","41.5","","0.0","","","M","","M","","M","","","7","","35",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-09","2012","01","09","","-20.9","E","-23.2","E","-22.1","E","40.1","E","0.0","E","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-10","2012","01","10","","-23.6","","-30.9","","-27.3","","45.3","","0.0","","","M","","M","","M","","","26","","50",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-11","2012","01","11","","-19.3","E","-30.7","E","-25.0","E","43.0","E","0.0","E","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2012-01-12","2012","01","12","","-18.4","","-23.9","","-21.2","","39.2","","0.0","","","M","","M","","M","","","28","","65",""
