"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-01","2013","01","01","","-20.3","","-30.4","","-25.4","","43.4","","0.0","","","M","","M","","M","","","5","","37",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-02","2013","01","02","","-15.9","","-27.8","","-21.9","","39.9","","0.0","","","M","","M","","M","","","9","","48",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-03","2013","01","03","","-20.6","","-24.3","","-22.5","","40.5","","0.0","","","M","","M","","M","","","7","","33",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-04","2013","01","04","","-20.9","","-26.0","","-23.5","","41.5","","0.0","","","M","","M","","M","","","5","","32",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-05","2013","01","05","","-19.0","","-27.3","","-23.2","","41.2","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-06","2013","01","06","","-25.0","","-30.9","","-28.0","","46.0","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-07","2013","01","07","","-29.0","","-33.6","","-31.3","","49.3","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-08","2013","01","08","","-20.2","","-29.6","","-24.9","","42.9","","0.0","","","M","","M","","M","","","27","","46",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-09","2013","01","09","","-18.6","","-24.1","","-21.4","","39.4","","0.0","","","M","","M","","M","","","28","","59",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-10","2013","01","10","","-24.1","","-28.8","","-26.5","","44.5","","0.0","","","M","","M","","M","","","28","","50",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-11","2013","01","11","","-28.1","","-33.6","","-30.9","","48.9","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-12","2013","01","12","","-29.7","","-34.3","","-32.0","","50.0","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-13","2013","01","13","","-24.9","","-35.1","","-30.0","","48.0","","0.0","","","M","","M","","M","","","7","","37",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-14","2013","01","14","","-24.7","","-32.9","","-28.8","","46.8","","0.0","","","M","","M","","M","","","7","","41",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-15","2013","01","15","","-28.4","","-31.5","","-30.0","","48.0","","0.0","","","M","","M","","M","","","7","","48",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-16","2013","01","16","","-29.2","","-33.3","","-31.3","","49.3","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-17","2013","01","17","","-29.7","","-35.6","","-32.7","","50.7","","0.0","","","M","","M","","M","","","3","","46",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-18","2013","01","18","","-26.9","","-31.0","","-29.0","","47.0","","0.0","","","M","","M","","M","","","26","","56",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-19","2013","01","19","","-24.1","","-31.1","","-27.6","","45.6","","0.0","","","M","","M","","M","","","30","","52",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-20","2013","01","20","","-28.7","","-32.6","","-30.7","","48.7","","0.0","","","M","","M","","M","","","26","","37",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-21","2013","01","21","","-29.9","","-33.1","","-31.5","","49.5","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-22","2013","01","22","","-31.9","","-36.2","","-34.1","","52.1","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-23","2013","01","23","","-34.5","","-39.2","","-36.9","","54.9","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-24","2013","01","24","","-32.7","","-36.9","","-34.8","","52.8","","0.0","","","M","","M","","M","","","28","","32",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-25","2013","01","25","","-34.2","","-35.7","","-35.0","","53.0","","0.0","","","M","","M","","M","","","28","","37",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-26","2013","01","26","","-34.0","","-37.7","","-35.9","","53.9","","0.0","","","M","","M","","M","","","30","","33",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-27","2013","01","27","","-31.2","","-37.6","","-34.4","","52.4","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2013-01-28","2013","01","28","","-31.8","","-35.7","","-33.8","","51.8","","0.0","","","M","","M","","M","","","31","","39",""
