"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-01","2015","01","01","","-26.4","","-31.7","","-29.1","","47.1","","0.0","","","M","","M","","M","","","23","","35",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-02","2015","01","02","","-22.6","","-28.1","","-25.4","","43.4","","0.0","","","M","","M","","M","","","27","","39",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-03","2015","01","03","","-19.4","","-22.6","","-21.0","","39.0","","0.0","","","M","","M","","M","","","20","","61",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-04","2015","01","04","","-17.5","","-21.2","","-19.4","","37.4","","0.0","","","M","","M","","M","","","28","","52",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-05","2015","01","05","","-13.5","","-17.5","","-15.5","","33.5","","0.0","","","M","","M","","M","","","23","","44",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-06","2015","01","06","","-14.6","","-22.0","","-18.3","","36.3","","0.0","","","M","","M","","M","","","25","","52",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-07","2015","01","07","","-21.8","","-28.8","","-25.3","","43.3","","0.0","","","M","","M","","M","","","24","","37",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-08","2015","01","08","","-21.9","","-28.9","","-25.4","","43.4","","0.0","","","M","","M","","M","","","21","","43",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-09","2015","01","09","","-19.2","","-27.6","","-23.4","","41.4","","0.0","","","M","","M","","M","","","14","","63",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-10","2015","01","10","","-18.7","E","-26.8","E","-22.8","E","40.8","E","0.0","E","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-11","2015","01","11","","","","","","","","","","","","","","","","","","","","","","",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-12","2015","01","12","","-25.0","E","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-13","2015","01","13","","-26.0","","-31.4","","-28.7","","46.7","","0.0","","","M","","M","","M","","","24","","35",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-14","2015","01","14","","-28.3","","-33.0","","-30.7","","48.7","","0.0","","","M","","M","","M","","","22","","35",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-15","2015","01","15","","-25.7","","-30.7","","-28.2","","46.2","","0.0","","","M","","M","","M","","","14","","50",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-16","2015","01","16","","-25.1","","-28.6","","-26.9","","44.9","","0.0","","","M","","M","","M","","","9","","63",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-17","2015","01","17","","-22.5","","-29.0","","-25.8","","43.8","","0.0","","","M","","M","","M","","","12","","48",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-18","2015","01","18","","-20.0","","-22.7","","-21.4","","39.4","","0.0","","","M","","M","","M","","","11","","48",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-19","2015","01","19","","-20.1","","-30.6","","-25.4","","43.4","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-20","2015","01","20","","-19.3","","-32.5","","-25.9","","43.9","","0.0","","","M","","M","","M","","","14","","70",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-21","2015","01","21","","-20.9","","-28.6","","-24.8","","42.8","","0.0","","","M","","M","","M","","","14","","52",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-22","2015","01","22","","-20.4","","-24.0","","-22.2","","40.2","","0.0","","","M","","M","","M","","","10","","50",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-23","2015","01","23","","-19.2","","-26.0","","-22.6","","40.6","","0.0","","","M","","M","","M","","","14","","63",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-24","2015","01","24","","-19.7","","-26.9","","-23.3","","41.3","","0.0","","","M","","M","","M","","","25","","50",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-25","2015","01","25","","-25.3","","-28.0","","-26.7","","44.7","","0.0","","","M","","M","","M","","","24","","32",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-26","2015","01","26","","-27.4","","-32.3","","-29.9","","47.9","","0.0","","","M","","M","","M","","","25","","50",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","2015-01-27","2015","01","27","","-27.4","","-31.4","","-29.4","","47.4","","0.0","","","M","","M","","M","","","25","","67",""
