"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-01","2011","01","01","","-22.6","","-26.3","","-24.5","","42.5","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-02","2011","01","02","","-20.8","","-30.9","","-25.9","","43.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-03","2011","01","03","","-19.8","","-22.0","","-20.9","","38.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-04","2011","01","04","","-15.5","","-20.9","","-18.2","","36.2","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-05","2011","01","05","","-19.4","","-27.7","","-23.6","","41.6","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-06","2011","01","06","","-26.3","","-29.5","","-27.9","","45.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-07","2011","01","07","","-17.2","","-29.0","","-23.1","","41.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-08","2011","01","08","","-15.4","","-17.6","","-16.5","","34.5","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-09","2011","01","09","","-17.5","","-25.1","","-21.3","","39.3","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-10","2011","01","10","","-6.5","","-23.0","","-14.8","","32.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-11","2011","01","11","","-21.0","","-26.7","","-23.9","","41.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-12","2011","01","12","","-18.8","","-27.9","","-23.4","","41.4","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-13","2011","01","13","","-17.8","","-23.6","","-20.7","","38.7","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-14","2011","01","14","","-23.6","","-30.2","","-26.9","","44.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-15","2011","01","15","","-16.6","","-23.8","","-20.2","","38.2","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-16","2011","01","16","","-17.8","","-23.7","","-20.8","","38.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-17","2011","01","17","","-19.0","","-25.7","","-22.4","","40.4","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-18","2011","01","18","","-22.7","","-31.4","","-27.1","","45.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-19","2011","01","19","","-25.9","","-31.7","","-28.8","","46.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-20","2011","01","20","","-31.1","","-33.4","","-32.3","","50.3","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-21","2011","01","21","","-32.3","","-37.0","","-34.7","","52.7","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-22","2011","01","22","","-34.7","","-38.1","","-36.4","","54.4","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-23","2011","01","23","","-30.3","","-38.6","","-34.5","","52.5","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-24","2011","01","24","","-35.1","","-38.8","","-37.0","","55.0","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-25","2011","01","25","","-29.9","","-37.7","","-33.8","","51.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-26","2011","01","26","","-25.8","","-31.1","","-28.5","","46.5","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-27","2011","01","27","","-30.7","","-33.6","","-32.2","","50.2","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-28","2011","01","28","","-29.6","","-33.6","","-31.6","","49.6","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-29","2011","01","29","","-25.7","","-34.0","","-29.9","","47.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-30","2011","01","30","","-20.5","","-26.2","","-23.4","","41.4","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-01-31","2011","01","31","","-20.5","","-23.6","","-22.1","","40.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-01","2011","02","01","","-10.4","","-22.3","","-16.4","","34.4","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-02","2011","02","02","","-10.0","","-21.8","","-15.9","","33.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-03","2011","02","03","","-16.6","","-21.0","","-18.8","","36.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-04","2011","02","04","","-16.4","","-23.5","","-20.0","","38.0","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-05","2011","02","05","","-18.9","","-23.7","","-21.3","","39.3","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-06","2011","02","06","","-14.0","","-24.5","","-19.3","","37.3","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-07","2011","02","07","","-24.5","","-30.8","","-27.7","","45.7","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-08","2011","02","08","","-24.3","","-31.1","","-27.7","","45.7","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-09","2011","02","09","","-20.9","","-25.5","","-23.2","","41.2","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-10","2011","02","10","","-23.4","","-27.8","","-25.6","","43.6","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-11","2011","02","11","","-27.3","","-29.0","","-28.2","","46.2","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-12","2011","02","12","","-28.3","","-31.7","","-30.0","","48.0","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-13","2011","02","13","","-26.8","","-33.0","","-29.9","","47.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-14","2011","02","14","","-24.8","","-33.0","","-28.9","","46.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-15","2011","02","15","","-24.8","","-32.7","","-28.8","","46.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-16","2011","02","16","","-27.7","","-34.2","","-31.0","","49.0","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-17","2011","02","17","","-28.7","","-32.9","","-30.8","","48.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-18","2011","02","18","","-11.5","","-28.7","","-20.1","","38.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-19","2011","02","19","","-12.0","","-21.8","","-16.9","","34.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-20","2011","02","20","","-21.7","","-25.9","","-23.8","","41.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-21","2011","02","21","","-23.0","","-29.3","","-26.2","","44.2","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","2011-02-22","2011","02","22","","-21.6","","-28.0","","-24.8","","42.8","","0.0","","","M","","M","","M","","","","M","","M"
