"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-01","1996","01","01","","-19.5","","-26.0","","-22.8","","40.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-02","1996","01","02","","-22.6","","-26.5","","-24.6","","42.6","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-03","1996","01","03","","-15.4","","-24.7","","-20.1","","38.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-04","1996","01","04","","-14.8","","-18.1","","-16.5","","34.5","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-05","1996","01","05","","-15.1","","-25.5","","-20.3","","38.3","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-06","1996","01","06","","-22.0","","-25.5","","-23.8","","41.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-07","1996","01","07","","-24.8","","-32.3","","-28.6","","46.6","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-08","1996","01","08","","-31.8","","-39.2","","-35.5","","53.5","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-09","1996","01","09","","-35.0","","-39.3","","-37.2","","55.2","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-10","1996","01","10","","-34.7","","-36.9","","-35.8","","53.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-11","1996","01","11","","-31.3","","-37.7","","-34.5","","52.5","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-12","1996","01","12","","-23.1","","-31.8","","-27.5","","45.5","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-13","1996","01","13","","-22.4","","-27.8","","-25.1","","43.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-14","1996","01","14","","-20.9","","-27.2","","-24.1","","42.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-15","1996","01","15","","-22.8","","-39.2","","-31.0","","49.0","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-16","1996","01","16","","-35.5","","-40.1","","-37.8","","55.8","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-17","1996","01","17","","-31.1","","-40.8","","-36.0","","54.0","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-18","1996","01","18","","-27.7","","-32.9","","-30.3","","48.3","","0.0","","","M","","M","","M","","","28","","44",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-19","1996","01","19","","-18.0","","-32.7","","-25.4","","43.4","","0.0","","","M","","M","","M","","","5","","98",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-20","1996","01","20","","-18.0","","-23.4","","-20.7","","38.7","","0.0","","","M","","M","","M","","","5","","72",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-21","1996","01","21","","-23.4","","-29.4","","-26.4","","44.4","","0.0","","","M","","M","","M","","","5","E","54","E"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-22","1996","01","22","","-25.2","","-30.3","","-27.8","","45.8","","0.0","","","M","","M","","M","","","1","","33",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-23","1996","01","23","","-27.0","","-28.8","","-27.9","","45.9","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-24","1996","01","24","","-24.5","","-29.9","","-27.2","","45.2","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-25","1996","01","25","","-25.8","","-35.0","","-30.4","","48.4","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-26","1996","01","26","","-31.7","","-37.5","","-34.6","","52.6","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-27","1996","01","27","","-30.8","","-37.1","","-34.0","","52.0","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-28","1996","01","28","","-22.1","","-31.7","","-26.9","","44.9","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-29","1996","01","29","","-18.8","","-26.2","","-22.5","","40.5","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-30","1996","01","30","","-12.8","","-18.8","","-15.8","","33.8","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-01-31","1996","01","31","","-12.0","","-19.6","","-15.8","","33.8","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-01","1996","02","01","","-11.5","","-21.1","","-16.3","","34.3","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-02","1996","02","02","","-21.1","","-29.3","","-25.2","","43.2","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-03","1996","02","03","","-24.6","","-32.0","","-28.3","","46.3","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-04","1996","02","04","","-32.0","","-35.1","","-33.6","","51.6","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-05","1996","02","05","","-23.3","","-36.9","","-30.1","","48.1","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-06","1996","02","06","","-22.1","","-25.2","","-23.7","","41.7","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-07","1996","02","07","","-23.6","","-28.0","","-25.8","","43.8","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-08","1996","02","08","","-21.0","","-29.0","","-25.0","","43.0","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-09","1996","02","09","","-22.4","","-31.0","","-26.7","","44.7","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-10","1996","02","10","","-22.2","","-29.9","","-26.1","","44.1","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-11","1996","02","11","","-22.9","","-27.3","","-25.1","","43.1","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-12","1996","02","12","","-27.3","","-33.7","","-30.5","","48.5","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-13","1996","02","13","","-27.2","","-33.5","","-30.4","","48.4","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-14","1996","02","14","","-24.4","","-30.5","","-27.5","","45.5","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-15","1996","02","15","","-22.4","","-27.1","","-24.8","","42.8","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-16","1996","02","16","","-20.2","","-26.4","","-23.3","","41.3","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-17","1996","02","17","","-17.5","","-24.3","","-20.9","","38.9","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-18","1996","02","18","","-16.8","","-24.1","","-20.5","","38.5","","0.0","","","M","","M","","M","","","26","","54",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-19","1996","02","19","","-12.3","","-24.4","","-18.4","","36.4","","0.0","","","M","","M","","M","","","35","","65",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-20","1996","02","20","","-23.6","","-32.0","","-27.8","","45.8","","0.0","","","M","","M","","M","","","1","","65",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-21","1996","02","21","","-30.9","","-33.8","","-32.4","","50.4","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-22","1996","02","22","","-32.0","","-36.7","","-34.4","","52.4","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-23","1996","02","23","","-35.2","","-38.5","","-36.9","","54.9","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-24","1996","02","24","","-26.1","","-35.7","","-30.9","","48.9","","0.0","","","M","","M","","M","","","26","","33",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-25","1996","02","25","","-16.7","","-26.2","","-21.5","","39.5","","0.0","","","M","","M","","M","","","26","","52",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-26","1996","02","26","","-8.0","","-16.7","","-12.4","","30.4","","0.0","","","M","","M","","M","","","36","","46",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-27","1996","02","27","","-9.0","","-13.8","","-11.4","","29.4","","0.0","","","M","","M","","M","","","34","E","56","E"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-28","1996","02","28","","-9.6","","-19.3","","-14.5","","32.5","","0.0","","","M","","M","","M","","","16","","35",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-02-29","1996","02","29","","-18.0","","-26.4","","-22.2","","40.2","","0.0","","","M","","M","","M","","","","","<31",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-01","1996","03","01","","-17.9","","-25.4","","-21.7","","39.7","","0.0","","","M","","M","","M","","","13","","39",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-02","1996","03","02","","-20.5","","-30.9","","-25.7","","43.7","","0.0","","","M","","M","","M","","","11","","37",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-03","1996","03","03","","-19.0","","-30.2","","-24.6","","42.6","","0.0","","","M","","M","","M","","","25","","32",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-04","1996","03","04","","-16.0","","-24.4","","-20.2","","38.2","","0.0","","","M","","M","","M","","","15","","41",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-05","1996","03","05","","-21.4","","-25.1","","-23.3","","41.3","","0.0","","","M","","M","","M","","","29","","33",""
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-06","1996","03","06","","-14.0","","-23.2","","-18.6","","36.6","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-07","1996","03","07","","-14.3","","-17.6","","-16.0","","34.0","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-08","1996","03","08","","-15.4","","-20.7","","-18.1","","36.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-09","1996","03","09","","-14.6","","-29.2","","-21.9","","39.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-10","1996","03","10","","-27.7","","-33.2","E","-30.5","E","48.5","E","0.0","E","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-11","1996","03","11","","-27.5","","-31.7","","-29.6","","47.6","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-12","1996","03","12","","-22.6","","-32.6","","-27.6","","45.6","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-13","1996","03","13","","-23.9","","-32.6","","-28.3","","46.3","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-14","1996","03","14","","-23.6","","-30.8","","-27.2","","45.2","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-15","1996","03","15","","-23.6","","-27.8","","-25.7","","43.7","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-16","1996","03","16","","-27.8","","-34.8","","-31.3","","49.3","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-17","1996","03","17","","-32.0","","-37.8","","-34.9","","52.9","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-18","1996","03","18","","-27.7","","-36.5","","-32.1","","50.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-19","1996","03","19","","-28.6","","-35.5","","-32.1","","50.1","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-20","1996","03","20","","-23.0","","-30.5","","-26.8","","44.8","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-21","1996","03","21","","-18.4","","-25.9","","-22.2","","40.2","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-22","1996","03","22","","-15.9","","-22.5","","-19.2","","37.2","","0.0","","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-23","1996","03","23","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-130.91","69.60","LIVERPOOL BAY","220B68C","1996-03-24","1996","03","24","","-12.0","","-15.7","","-13.9","","31.9","","0.0","","","M","","M","","M","","","","M","","M"
