"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 00:00","2015","06","01","00:00","-3.5","","","","","","","","30","","20","","","","99.25","","","","-10","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 01:00","2015","06","01","01:00","-3.9","","","","","","","","32","","28","","","","99.21","","","","-11","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 02:00","2015","06","01","02:00","-4.1","","","","","","","","32","","15","","","","99.19","","","","-9","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 03:00","2015","06","01","03:00","-4.2","","","","","","","","30","","17","","","","99.14","","","","-10","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 04:00","2015","06","01","04:00","-3.8","","","","","","","","28","","24","","","","99.09","","","","-11","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 05:00","2015","06","01","05:00","-3.7","","","","","","","","29","","22","","","","99.05","","","","-10","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 06:00","2015","06","01","06:00","-3.5","","","","","","","","28","","35","","","","98.95","","","","-12","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 07:00","2015","06","01","07:00","-4.5","","","","","","","","33","","32","","","","98.98","","","","-13","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 08:00","2015","06","01","08:00","-4.4","","","","","","","","30","","22","","","","98.93","","","","-11","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 09:00","2015","06","01","09:00","-5.2","","","","","","","","30","","28","","","","98.96","","","","-13","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 10:00","2015","06","01","10:00","-4.6","","","","","","","","30","","26","","","","98.91","","","","-12","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 11:00","2015","06","01","11:00","-3.8","","","","","","","","31","","24","","","","98.92","","","","-11","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 12:00","2015","06","01","12:00","-3.8","","","","","","","","32","","32","","","","98.89","","","","-12","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 13:00","2015","06","01","13:00","-3.2","","","","","","","","31","","35","","","","98.90","","","","-11","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 14:00","2015","06","01","14:00","-2.4","","","","","","","","31","","35","","","","98.87","","","","-10","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 15:00","2015","06","01","15:00","-1.9","","","","","","","","31","","28","","","","98.89","","","","-9","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 16:00","2015","06","01","16:00","-1.6","","","","","","","","31","","22","","","","98.86","","","","-8","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 17:00","2015","06","01","17:00","-1.9","","","","","","","","30","","26","","","","98.84","","","","-8","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 18:00","2015","06","01","18:00","-2.0","","","","","","","","30","","22","","","","98.82","","","","-8","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 19:00","2015","06","01","19:00","-3.5","","","","","","","","2","","22","","","","98.82","","","","-10","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 20:00","2015","06","01","20:00","-3.9","","","","","","","","1","","17","","","","98.81","","","","-10","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 21:00","2015","06","01","21:00","-4.1","","","","","","","","1","","15","","","","98.81","","","","-9","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 22:00","2015","06","01","22:00","-3.9","","","","","","","","35","","17","","","","98.79","","","","-10","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-01 23:00","2015","06","01","23:00","-4.9","","","","","","","","34","","17","","","","98.77","","","","-11","","NA"
"-133.94","68.91","STORM HILLS","220LQJJ","2015-06-02 00:00","2015","06","02","00:00","-5.3","","","","","","","","34","","17","","","","98.74","","","","-11","","NA"
