"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 00:00","2000","04","01","00:00","-15.0","","-18.1","","77","","23","","11","","","M","","M","","","-22","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 01:00","2000","04","01","01:00","-18.1","","-20.5","","81","","30","","13","","","M","","M","","","-26","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 02:00","2000","04","01","02:00","-18.6","","-21.1","","81","","27","","11","","","M","","M","","","-26","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 03:00","2000","04","01","03:00","-21.0","","-23.0","","84","","35","","13","","","M","","M","","","-30","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 04:00","2000","04","01","04:00","-21.5","","-23.7","","82","","27","","9","","","M","","M","","","-29","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 05:00","2000","04","01","05:00","-21.8","","-23.7","","85","","27","","22","","","M","","M","","","-33","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 06:00","2000","04","01","06:00","-22.4","","-24.3","","84","","28","","15","","","M","","M","","","-32","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 07:00","2000","04","01","07:00","-21.6","","-23.5","","85","","24","","11","","","M","","M","","","-30","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 08:00","2000","04","01","08:00","-19.5","","-21.2","","86","","27","","15","","","M","","M","","","-28","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 09:00","2000","04","01","09:00","-19.2","","-21.0","","86","","25","","17","","","M","","M","","","-29","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 10:00","2000","04","01","10:00","-18.4","","-20.3","","85","","27","","19","","","M","","M","","","-28","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 11:00","2000","04","01","11:00","-17.8","","-20.1","","82","","26","","17","","","M","","M","","","-27","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 12:00","2000","04","01","12:00","-15.9","","-19.1","","76","","26","","13","","","M","","M","","","-23","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-04-01 13:00","2000","04","01","13:00","-16.1","","-18.8","","80","","26","","15","","","M","","M","","","-24","","NA"
