"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 00:00","2000","12","01","00:00"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 01:00","2000","12","01","01:00"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 02:00","2000","12","01","02:00"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 03:00","2000","12","01","03:00"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 04:00","2000","12","01","04:00"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 05:00","2000","12","01","05:00"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 06:00","2000","12","01","06:00"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 07:00","2000","12","01","07:00","-24.0","","-26.1","","83","","3","","26","","","M","","M","","","-37","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 08:00","2000","12","01","08:00","-24.0","","-26.0","","84","","4","","26","","","M","","M","","","-37","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 09:00","2000","12","01","09:00","-24.0","","-26.0","","84","","3","","22","","","M","","M","","","-36","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 10:00","2000","12","01","10:00","-24.3","","-26.4","","83","","2","","19","","","M","","M","","","-36","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 11:00","2000","12","01","11:00","-25.3","","-27.6","","81","","1","","19","","","M","","M","","","-37","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 12:00","2000","12","01","12:00","-25.9","","-28.1","","82","","36","","19","","","M","","M","","","-38","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 13:00","2000","12","01","13:00","-25.7","","-28.0","","81","","1","","17","","","M","","M","","","-37","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 14:00","2000","12","01","14:00","-25.5","","-27.7","","82","","1","","20","","","M","","M","","","-37","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 15:00","2000","12","01","15:00","-25.2","","-27.4","","82","","2","","24","","","M","","M","","","-38","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 16:00","2000","12","01","16:00","-24.4","","-26.4","","83","","3","","24","","","M","","M","","","-37","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 17:00","2000","12","01","17:00","-24.3","","-26.4","","83","","2","","22","","","M","","M","","","-36","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 18:00","2000","12","01","18:00","-24.8","","-26.9","","83","","35","","19","","","M","","M","","","-36","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 19:00","2000","12","01","19:00","-24.3","","-26.5","","82","","1","","22","","","M","","M","","","-36","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 20:00","2000","12","01","20:00","-23.6","","-25.6","","84","","1","","24","","","M","","M","","","-36","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 21:00","2000","12","01","21:00","-23.3","","-25.3","","84","","35","","22","","","M","","M","","","-35","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 22:00","2000","12","01","22:00","-23.0","","-24.9","","84","","35","","24","","","M","","M","","","-35","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-01 23:00","2000","12","01","23:00","-23.2","","-25.1","","84","","34","","22","","","M","","M","","","-35","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-02 00:00","2000","12","02","00:00","-23.9","","-25.9","","84","","34","","28","","","M","","M","","","-37","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-02 01:00","2000","12","02","01:00","-24.2","","-26.4","","82","","34","","30","","","M","","M","","","-38","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-02 02:00","2000","12","02","02:00","-24.5","","-26.6","","83","","33","","32","","","M","","M","","","-39","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-02 03:00","2000","12","02","03:00","-25.2","","-27.4","","82","","33","","32","","","M","","M","","","-40","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-02 04:00","2000","12","02","04:00","-25.8","","-28.1","","81","","33","","33","","","M","","M","","","-41","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-02 05:00","2000","12","02","05:00","-26.5","","-28.9","","80","","32","","33","","","M","","M","","","-42","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-02 06:00","2000","12","02","06:00","-26.6","","-29.0","","80","","31","","30","","","M","","M","","","-41","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-02 07:00","2000","12","02","07:00","-26.7","","-29.1","","80","","31","","30","","","M","","M","","","-41","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-02 08:00","2000","12","02","08:00","-26.6","","-29.0","","80","","31","","28","","","M","","M","","","-41","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-02 09:00","2000","12","02","09:00","-26.5","","-28.9","","80","","31","","22","","","M","","M","","","-39","","NA"
"-133.50","68.75","TRAIL VALLEY","220N005","2000-12-02 10:00","2000","12","02","10:00","-26.7","","-29.2","","79","","31","","26","","","M","","M","","","-40","","NA"
