"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 00:00","2017","04","01","00:00","-18.1","","-20.2","","84","","","M","","M","","M","","","100.39","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 01:00","2017","04","01","01:00","-18.2","","-20.2","","84","","","M","","M","","M","","","100.40","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 02:00","2017","04","01","02:00","-18.3","","-20.4","","84","","","M","","M","","M","","","100.45","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 03:00","2017","04","01","03:00","-18.1","","-20.1","","84","","","M","","M","","M","","","100.47","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 04:00","2017","04","01","04:00","-18.1","","-20.1","","84","","","M","","M","","M","","","100.48","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 05:00","2017","04","01","05:00","-18.3","","-20.4","","84","","","M","","M","","M","","","100.51","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 06:00","2017","04","01","06:00","-18.4","","-20.5","","84","","","M","","M","","M","","","100.51","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 07:00","2017","04","01","07:00","-18.0","","-20.1","","84","","","M","","M","","M","","","100.53","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 08:00","2017","04","01","08:00","-17.7","","-19.7","","84","","","M","","M","","M","","","100.53","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 09:00","2017","04","01","09:00","-17.3","","-19.4","","84","","","M","","M","","M","","","100.55","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 10:00","2017","04","01","10:00","-17.2","","-19.3","","84","","","M","","M","","M","","","100.58","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 11:00","2017","04","01","11:00","-16.8","","-19.0","","83","","","M","","M","","M","","","100.59","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 12:00","2017","04","01","12:00","-16.4","","-18.8","","82","","","M","","M","","M","","","100.60","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 13:00","2017","04","01","13:00","-15.9","","-18.6","","80","","","M","","M","","M","","","100.61","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 14:00","2017","04","01","14:00","-15.6","","-18.2","","80","","","M","","M","","M","","","100.67","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 15:00","2017","04","01","15:00","-15.9","","-18.6","","80","","","M","","M","","M","","","100.68","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 16:00","2017","04","01","16:00","-15.9","","-18.6","","80","","","M","","M","","M","","","100.69","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 17:00","2017","04","01","17:00","-16.2","","-18.7","","81","","","M","","M","","M","","","100.69","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 18:00","2017","04","01","18:00","-16.5","","-18.9","","82","","","M","","M","","M","","","100.71","","","","","","NA"
"-133.02","69.43","TUKTOYAKTUK","2203914","2017-04-01 19:00","2017","04","01","19:00","-16.7","","-19.0","","83","","","M","","M","","M","","","100.74","","","","","","NA"
