"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 00:00","2000","06","01","00:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 01:00","2000","06","01","01:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 02:00","2000","06","01","02:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 03:00","2000","06","01","03:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 04:00","2000","06","01","04:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 05:00","2000","06","01","05:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 06:00","2000","06","01","06:00","-6.9","","-8.1","","91","","9","","6","","0.2","","102.69","","","","-10","","Freezing Fog"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 07:00","2000","06","01","07:00","-6.3","","-7.4","","92","","9","","11","","1.2","","102.65","","","","-11","","Fog"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 08:00","2000","06","01","08:00","-5.7","","-7.1","","90","","10","","13","","9.7","","102.62","","","","-11","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 09:00","2000","06","01","09:00","-5.0","","-6.6","","89","","11","","11","","12.9","","102.65","","","","-10","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 10:00","2000","06","01","10:00","-4.0","","-5.1","","92","","10","","15","","12.9","","102.55","","","","-9","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 11:00","2000","06","01","11:00","-3.4","","-5.0","","89","","10","","19","","16.1","","102.48","","","","-9","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 12:00","2000","06","01","12:00","-2.2","","-3.9","","88","","10","","19","","24.1","","102.48","","","","-8","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 13:00","2000","06","01","13:00","-1.7","","-3.6","","87","","11","","19","","24.1","","102.42","","","","-7","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 14:00","2000","06","01","14:00","0.4","","-1.8","","85","","12","","22","","24.1","","102.31","","","","","","Mainly Clear"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 15:00","2000","06","01","15:00","0.8","","-1.6","","84","","11","","22","","24.1","","102.21","","","","","","Clear"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 16:00","2000","06","01","16:00","1.3","","-1.8","","80","","11","","20","","24.1","","102.21","","","","","","Mainly Clear"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 17:00","2000","06","01","17:00","1.6","","-0.9","","83","","12","","20","","24.1","","102.11","","","","","","Mainly Clear"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 18:00","2000","06","01","18:00","2.2","","-0.5","","82","","12","","19","","24.1","","102.01","","","","","","Mainly Clear"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 19:00","2000","06","01","19:00","2.8","","-0.1","","81","","14","","9","","24.1","","101.94","","","","","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 20:00","2000","06","01","20:00","3.5","","-0.1","","77","","13","","9","","24.1","","101.87","","","","","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 21:00","2000","06","01","21:00","4.5","","0.0","","73","","15","","7","","24.1","","101.81","","","","","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 22:00","2000","06","01","22:00","3.6","","0.0","","77","","16","","7","","24.1","","101.74","","","","","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-01 23:00","2000","06","01","23:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 00:00","2000","06","02","00:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 01:00","2000","06","02","01:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 02:00","2000","06","02","02:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 03:00","2000","06","02","03:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 04:00","2000","06","02","04:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 05:00","2000","06","02","05:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 06:00","2000","06","02","06:00","0.1","","-2.5","","83","","29","","28","","16.1","","102.01","","","","","","Snow"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 07:00","2000","06","02","07:00","0.0","","-2.6","","83","","29","","22","","24.1","","102.01","","","","-6","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 08:00","2000","06","02","08:00","-0.2","","-2.3","","86","","29","","24","","24.1","","102.01","","","","-6","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 09:00","2000","06","02","09:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 10:00","2000","06","02","10:00","-0.3","","-2.4","","86","","28","","24","","9.7","","102.04","","","","-6","","Snow"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 11:00","2000","06","02","11:00","-0.4","","-2.3","","87","","28","","24","","9.7","","102.08","","","","-6","","Snow"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 12:00","2000","06","02","12:00","-0.2","","-2.0","","88","","29","","26","","12.9","","102.08","","","","-6","","Snow"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 13:00","2000","06","02","13:00","0.1","","-2.2","","84","","28","","28","","16.1","","102.11","","","","","","Snow"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 14:00","2000","06","02","14:00","0.1","","-2.2","","84","","27","","28","","24.1","","102.11","","","","","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 15:00","2000","06","02","15:00","0.0","","-2.0","","86","","28","","26","","24.1","","102.11","","","","-6","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 16:00","2000","06","02","16:00","0.2","","-1.5","","88","","28","","28","","24.1","","102.11","","","","","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 17:00","2000","06","02","17:00","0.4","","-1.3","","88","","28","","26","","24.1","","102.15","","","","","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 18:00","2000","06","02","18:00","0.3","","-1.2","","90","","28","","28","","24.1","","102.15","","","","","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 19:00","2000","06","02","19:00","0.0","","-1.5","","90","","28","","28","","24.1","","102.15","","","","-6","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 20:00","2000","06","02","20:00","-0.2","","-1.5","","91","","28","","30","","24.1","","102.18","","","","-7","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 21:00","2000","06","02","21:00","-0.3","","-1.3","","93","","28","","35","","24.1","","102.18","","","","-7","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 22:00","2000","06","02","22:00","-0.9","","-2.6","","88","","29","","28","","24.1","","102.21","","","","-7","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-02 23:00","2000","06","02","23:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 00:00","2000","06","03","00:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 01:00","2000","06","03","01:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 02:00","2000","06","03","02:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 03:00","2000","06","03","03:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 04:00","2000","06","03","04:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 05:00","2000","06","03","05:00"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 06:00","2000","06","03","06:00","-4.7","","-5.9","","91","","30","","24","","24.1","","102.69","","","","-12","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 07:00","2000","06","03","07:00","-4.6","","-5.8","","91","","31","","28","","24.1","","102.69","","","","-12","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 08:00","2000","06","03","08:00","-4.4","","-5.9","","89","","30","","33","","24.1","","102.75","","","","-13","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 09:00","2000","06","03","09:00","-4.6","","-6.1","","89","","31","","24","","24.1","","102.82","","","","-12","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 10:00","2000","06","03","10:00","-4.4","","-5.9","","89","","29","","24","","24.1","","102.82","","","","-11","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 11:00","2000","06","03","11:00","-4.4","","-6.2","","87","","31","","19","","24.1","","102.89","","","","-11","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 12:00","2000","06","03","12:00","-3.8","","-5.5","","88","","29","","22","","24.1","","102.89","","","","-10","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 13:00","2000","06","03","13:00","-3.0","","-5.1","","85","","30","","28","","24.1","","102.92","","","","-10","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 14:00","2000","06","03","14:00","-3.8","","-5.8","","86","","28","","15","","24.1","","102.92","","","","-9","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 15:00","2000","06","03","15:00","-3.0","","-4.8","","87","","29","","20","","24.1","","102.92","","","","-9","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 16:00","2000","06","03","16:00","-3.5","","-5.4","","87","","28","","19","","24.1","","102.96","","","","-9","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 17:00","2000","06","03","17:00","-3.1","","-5.2","","85","","30","","19","","24.1","","102.99","","","","-9","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 18:00","2000","06","03","18:00","-3.3","","-5.5","","85","","29","","24","","24.1","","102.99","","","","-10","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 19:00","2000","06","03","19:00","-3.6","","-5.2","","89","","30","","19","","16.1","","103.03","","","","-10","","Mostly Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 20:00","2000","06","03","20:00","-4.1","","-6.1","","86","","31","","17","","24.1","","103.03","","","","-10","","Cloudy"
"-133.03","69.43","TUKTOYAKTUK A","2203912","2000-06-03 21:00","2000","06","03","21:00","-4.3","","-6.4","","85","","31","","15","","24.1","","103.06","","","","-10","","Cloudy"
